Restaurant_ID,Restaurant_Name,City,ZipCode,Cuisine_Type,Rating,Description,PHONE_NUMBER,DISCOUNT
891,Uttar Pradesh Delights,Kolasib,525742,South Indian,4.0,Great views,891-891-0891,19
892,Namaste Kitchen,Kolasib,206782,South Indian,4.8,Great views,892-892-0892,12
893,Dosa Delights,Vizag,690053,Punjabi,4.4,Authentic cuisine,893-893-0893,12
894,Curry House,Vizag,911018,North Indian,4.0,Cozy atmosphere,894-894-0894,18
895,Dosa Delights,Vizag,566695,Kashmiri,4.6,Family-friendly,895-895-0895,14
896,Namaste Kitchen,Vizag,751148,North Indian,4.6,Cozy atmosphere,896-896-0896,19
897,Punjab Spice,Baramulla,474481,North Indian,4.0,Cozy atmosphere,897-897-0897,13
898,Bengali Bites,Baramulla,163581,South Indian,3.2,Great views,898-898-0898,14
899,Uttar Pradesh Delights,Baramulla,155411,Punjabi,3.7,Authentic cuisine,899-899-0899,15
900,Dosa Delights,Baramulla,559293,North Indian,3.2,Cozy atmosphere,900-900-0900,13
901,Curry House,Allahabad,504645,Punjabi,4.7,Authentic cuisine,901-901-0901,19
902,Royal Tandoor,Allahabad,963835,North Indian,3.7,Cozy atmosphere,902-902-0902,19
903,Bengali Bites,Allahabad,355322,Kashmiri,3.8,Family-friendly,903-903-0903,16
904,Gujarati Grace,Allahabad,461503,North Indian,3.8,Cozy atmosphere,904-904-0904,12
905,Taste of India,Coorg,724135,North Indian,4.2,Cozy atmosphere,905-905-0905,12
906,Spice Palace,Coorg,403915,Kashmiri,5.0,Family-friendly,906-906-0906,17
907,Uttar Pradesh Delights,Coorg,718652,Kashmiri,4.4,Family-friendly,907-907-0907,19
908,Biryani Bliss,Coorg,230720,Punjabi,3.6,Authentic cuisine,908-908-0908,19
909,Spice Palace,Bhadravati,313605,Punjabi,3.8,Authentic cuisine,909-909-0909,13
910,Tandoori Treats,Bhadravati,994006,North Indian,3.2,Cozy atmosphere,910-910-0910,12
911,Rajasthani Ruchira,Bhadravati,798206,South Indian,3.3,Great views,911-911-0911,15
912,Namaste Kitchen,Bhadravati,504712,North Indian,4.8,Cozy atmosphere,912-912-0912,19
913,Mughalai Magic,Hazaribagh Town,932847,Punjabi,4.2,Authentic cuisine,913-913-0913,16
914,Namaste Kitchen,Hazaribagh Town,944150,Punjabi,3.6,Authentic cuisine,914-914-0914,19
915,Royal Tandoor,Hazaribagh Town,727290,North Indian,3.6,Cozy atmosphere,915-915-0915,14
916,Rajasthani Ruchira,Hazaribagh Town,195469,South Indian,4.8,Great views,916-916-0916,17
917,Biryani Bliss,Dumka,447348,North Indian,3.8,Cozy atmosphere,917-917-0917,17
918,Flavors of India,Dumka,477461,Punjabi,4.8,Authentic cuisine,918-918-0918,18
919,Namaste Kitchen,Dumka,546700,Kashmiri,3.6,Family-friendly,919-919-0919,12
920,Kashmiri Kitchen,Dumka,150578,Punjabi,4.8,Authentic cuisine,920-920-0920,17
921,Kashmiri Kitchen,Kausani,480304,Punjabi,3.5,Authentic cuisine,921-921-0921,15
922,Royal Tandoor,Kausani,118102,North Indian,5.0,Cozy atmosphere,922-922-0922,17
923,Mughalai Magic,Kausani,602788,North Indian,4.3,Cozy atmosphere,923-923-0923,14
924,Chaat Corner,Kausani,845852,South Indian,4.4,Great views,924-924-0924,16
925,Curry House,Bidar,361890,North Indian,3.1,Cozy atmosphere,925-925-0925,16
926,Curry House,Bidar,471976,Kashmiri,3.4,Family-friendly,926-926-0926,13
927,Paneer Paradise,Bidar,528398,South Indian,4.6,Great views,927-927-0927,12
928,Samosa Street,Bidar,799089,Punjabi,4.2,Authentic cuisine,928-928-0928,19
929,Royal Tandoor,Guler,499551,Punjabi,4.6,Authentic cuisine,929-929-0929,20
930,Chaat Corner,Guler,192076,South Indian,4.0,Great views,930-930-0930,15
931,Rajasthani Ruchira,Guler,713357,Punjabi,3.1,Authentic cuisine,931-931-0931,15
932,Taste of India,Guler,871766,Punjabi,4.4,Authentic cuisine,932-932-0932,20
933,Punjab Spice,Karaikudi,940308,Punjabi,3.3,Authentic cuisine,933-933-0933,20
934,Royal Tandoor,Karaikudi,262940,South Indian,3.0,Great views,934-934-0934,18
935,Namaste Kitchen,Karaikudi,311452,Punjabi,4.3,Authentic cuisine,935-935-0935,20
936,Namaste Kitchen,Karaikudi,448001,Punjabi,3.6,Authentic cuisine,936-936-0936,11
937,Royal Tandoor,Kazipet,517049,South Indian,3.3,Great views,937-937-0937,15
938,Flavors of India,Kazipet,992849,Kashmiri,5.0,Family-friendly,938-938-0938,12
939,Paneer Paradise,Kazipet,765260,North Indian,4.0,Cozy atmosphere,939-939-0939,19
940,Chaat Corner,Kazipet,605729,Kashmiri,4.2,Family-friendly,940-940-0940,16
941,Taste of India,Karur,573557,South Indian,4.2,Great views,941-941-0941,13
942,Andhra Aromas,Karur,295748,South Indian,3.4,Great views,942-942-0942,18
943,Curry House,Karur,414728,North Indian,4.7,Cozy atmosphere,943-943-0943,11
944,Dosa Delights,Karur,726306,Punjabi,3.8,Authentic cuisine,944-944-0944,17
945,Tandoori Treats,Port Blair,534218,Kashmiri,3.5,Family-friendly,945-945-0945,15
946,Punjab Spice,Port Blair,228338,South Indian,3.8,Great views,946-946-0946,16
947,Flavors of India,Port Blair,831119,North Indian,4.8,Cozy atmosphere,947-947-0947,16
948,Tandoori Treats,Port Blair,624524,North Indian,3.9,Cozy atmosphere,948-948-0948,11
949,Rajasthani Ruchira,Kalyani,998953,Kashmiri,4.2,Family-friendly,949-949-0949,18
950,Rajasthani Ruchira,Kalyani,265733,North Indian,3.3,Cozy atmosphere,950-950-0950,16
951,Taste of India,Kalyani,977154,South Indian,3.4,Great views,951-951-0951,15
952,Spice Palace,Kalyani,510047,Kashmiri,3.1,Family-friendly,952-952-0952,18
953,Curry House,Namchi,747876,Punjabi,3.1,Authentic cuisine,953-953-0953,12
954,Bengali Bites,Namchi,449721,Kashmiri,3.5,Family-friendly,954-954-0954,20
955,Paneer Paradise,Namchi,804720,South Indian,4.4,Great views,955-955-0955,17
956,Spice Palace,Namchi,481208,Kashmiri,3.5,Family-friendly,956-956-0956,15
957,Andhra Aromas,Thane,155660,Punjabi,3.9,Authentic cuisine,957-957-0957,11
958,Gujarati Grace,Thane,591666,North Indian,4.6,Cozy atmosphere,958-958-0958,13
959,Kashmiri Kitchen,Thane,249011,Kashmiri,4.7,Family-friendly,959-959-0959,15
960,Tandoori Treats,Thane,435198,Punjabi,4.1,Authentic cuisine,960-960-0960,13
961,Bengali Bites,Tadipatri,543860,North Indian,4.8,Cozy atmosphere,961-961-0961,10
962,Tandoori Treats,Tadipatri,721033,North Indian,3.3,Cozy atmosphere,962-962-0962,13
963,Flavors of India,Tadipatri,346475,South Indian,4.4,Great views,963-963-0963,14
964,Taste of India,Tadipatri,669411,South Indian,4.7,Great views,964-964-0964,15
965,Taste of India,Janjgir,881993,North Indian,4.8,Cozy atmosphere,965-965-0965,16
966,Kashmiri Kitchen,Janjgir,363688,Kashmiri,4.9,Family-friendly,966-966-0966,15
967,Curry House,Janjgir,975120,Punjabi,4.9,Authentic cuisine,967-967-0967,19
968,Punjab Spice,Janjgir,384067,Punjabi,3.4,Authentic cuisine,968-968-0968,11
969,Tandoori Treats,Dharamsala,686325,North Indian,3.8,Cozy atmosphere,969-969-0969,13
970,Gujarati Grace,Dharamsala,370331,South Indian,4.7,Great views,970-970-0970,16
971,Punjab Spice,Dharamsala,602929,North Indian,3.9,Cozy atmosphere,971-971-0971,11
972,Kashmiri Kitchen,Dharamsala,168018,South Indian,3.9,Great views,972-972-0972,15
973,Mughalai Magic,Rudraprayag,793182,North Indian,4.8,Cozy atmosphere,973-973-0973,19
974,Chaat Corner,Rudraprayag,455764,Punjabi,3.3,Authentic cuisine,974-974-0974,16
975,Namaste Kitchen,Rudraprayag,147398,Punjabi,4.4,Authentic cuisine,975-975-0975,16
976,Rajasthani Ruchira,Rudraprayag,383086,Punjabi,4.9,Authentic cuisine,976-976-0976,10
977,Taste of India,Itanagar,253262,Punjabi,3.5,Authentic cuisine,977-977-0977,16
978,Bengali Bites,Itanagar,105894,Kashmiri,4.8,Family-friendly,978-978-0978,14
979,Andhra Aromas,Itanagar,646716,Kashmiri,3.1,Family-friendly,979-979-0979,18
980,Curry House,Itanagar,657396,South Indian,4.1,Great views,980-980-0980,10
981,Punjab Spice,Kasauli,631265,Punjabi,3.3,Authentic cuisine,981-981-0981,17
982,Biryani Bliss,Kasauli,216885,North Indian,3.2,Cozy atmosphere,982-982-0982,19
983,Andhra Aromas,Kasauli,477105,Kashmiri,3.2,Family-friendly,983-983-0983,17
984,Samosa Street,Kasauli,466100,Kashmiri,4.0,Family-friendly,984-984-0984,15
985,Kashmiri Kitchen,Bhatkal,486416,North Indian,3.1,Cozy atmosphere,985-985-0985,18
986,Kashmiri Kitchen,Bhatkal,211720,North Indian,4.1,Cozy atmosphere,986-986-0986,10
987,Namaste Kitchen,Bhatkal,695889,Kashmiri,4.7,Family-friendly,987-987-0987,13
988,Mughalai Magic,Bhatkal,918196,Punjabi,4.6,Authentic cuisine,988-988-0988,16
989,Kashmiri Kitchen,Surendranagar,868569,Kashmiri,5.0,Family-friendly,989-989-0989,20
990,Punjab Spice,Surendranagar,394860,South Indian,3.7,Great views,990-990-0990,10
991,Curry House,Surendranagar,965689,Punjabi,4.0,Authentic cuisine,991-991-0991,12
992,Dosa Delights,Surendranagar,703142,North Indian,3.7,Cozy atmosphere,992-992-0992,15
993,Flavors of India,Dongargarh,103709,South Indian,3.1,Great views,993-993-0993,15
994,Taste of India,Dongargarh,172956,Punjabi,4.3,Authentic cuisine,994-994-0994,13
995,Kashmiri Kitchen,Dongargarh,740837,Punjabi,5.0,Authentic cuisine,995-995-0995,20
996,Mughalai Magic,Dongargarh,317599,Kashmiri,4.0,Family-friendly,996-996-0996,16
997,Mughalai Magic,Nizamabad,191801,South Indian,3.2,Great views,997-997-0997,17
998,Taste of India,Nizamabad,456379,South Indian,4.8,Great views,998-998-0998,14
999,Taste of India,Nizamabad,428561,South Indian,3.4,Great views,999-999-0999,18
1000,Namaste Kitchen,Nizamabad,798833,Kashmiri,4.2,Family-friendly,1000-1000-1000,19
1001,Spice Palace,Eluru,850966,Kashmiri,3.9,Family-friendly,1001-1001-1001,14
1002,Punjab Spice,Eluru,559712,South Indian,3.5,Great views,1002-1002-1002,13
1003,Curry House,Eluru,901024,Punjabi,3.7,Authentic cuisine,1003-1003-1003,15
1004,Dosa Delights,Eluru,438499,Punjabi,3.8,Authentic cuisine,1004-1004-1004,20
1005,Paneer Paradise,Bhuj,526158,Punjabi,3.1,Authentic cuisine,1005-1005-1005,18
1006,Rajasthani Ruchira,Bhuj,571351,Punjabi,3.4,Authentic cuisine,1006-1006-1006,12
1007,Paneer Paradise,Bhuj,376292,North Indian,4.4,Cozy atmosphere,1007-1007-1007,19
1008,Uttar Pradesh Delights,Bhuj,194400,Punjabi,4.1,Authentic cuisine,1008-1008-1008,10
1009,Spice Palace,Nalanda,698304,Kashmiri,4.0,Family-friendly,1009-1009-1009,17
1010,Flavors of India,Nalanda,608056,South Indian,4.4,Great views,1010-1010-1010,12
1011,Bengali Bites,Nalanda,323500,Kashmiri,3.8,Family-friendly,1011-1011-1011,10
1012,Royal Tandoor,Nalanda,400153,North Indian,3.4,Cozy atmosphere,1012-1012-1012,16
1013,Royal Tandoor,Bishnupur,962327,South Indian,3.4,Great views,1013-1013-1013,20
1014,Royal Tandoor,Bishnupur,300194,Punjabi,4.9,Authentic cuisine,1014-1014-1014,14
1015,Taste of India,Bishnupur,438233,Kashmiri,3.8,Family-friendly,1015-1015-1015,12
1016,Gujarati Grace,Bishnupur,168081,North Indian,3.4,Cozy atmosphere,1016-1016-1016,17
1017,Gujarati Grace,Shoranur,832850,South Indian,3.6,Great views,1017-1017-1017,20
1018,Tandoori Treats,Shoranur,156033,South Indian,4.9,Great views,1018-1018-1018,20
1019,Kashmiri Kitchen,Shoranur,285848,Kashmiri,3.1,Family-friendly,1019-1019-1019,15
1020,Paneer Paradise,Shoranur,602880,Kashmiri,4.3,Family-friendly,1020-1020-1020,14
1021,Andhra Aromas,Baripada,214468,South Indian,3.4,Great views,1021-1021-1021,13
1022,Paneer Paradise,Baripada,219749,Punjabi,3.2,Authentic cuisine,1022-1022-1022,17
1023,Rajasthani Ruchira,Baripada,171025,North Indian,3.9,Cozy atmosphere,1023-1023-1023,10
1024,Namaste Kitchen,Baripada,631770,Kashmiri,3.4,Family-friendly,1024-1024-1024,19
1025,Curry House,Bengaluru,689951,South Indian,3.7,Great views,1025-1025-1025,16
1026,Royal Tandoor,Bengaluru,412942,Kashmiri,3.9,Family-friendly,1026-1026-1026,16
1027,Biryani Bliss,Bengaluru,807234,Punjabi,3.5,Authentic cuisine,1027-1027-1027,20
1028,Paneer Paradise,Bengaluru,901455,North Indian,4.4,Cozy atmosphere,1028-1028-1028,17
1029,Punjab Spice,Palanpur,181356,South Indian,3.0,Great views,1029-1029-1029,11
1030,Spice Palace,Palanpur,234441,Punjabi,4.7,Authentic cuisine,1030-1030-1030,18
1031,Punjab Spice,Palanpur,253792,North Indian,3.6,Cozy atmosphere,1031-1031-1031,19
1032,Rajasthani Ruchira,Palanpur,720833,Kashmiri,3.3,Family-friendly,1032-1032-1032,17
1033,Mughalai Magic,Jagraon,459663,Punjabi,5.0,Authentic cuisine,1033-1033-1033,12
1034,Andhra Aromas,Jagraon,188023,Kashmiri,3.8,Family-friendly,1034-1034-1034,13
1035,Bengali Bites,Jagraon,113676,Punjabi,3.9,Authentic cuisine,1035-1035-1035,17
1036,Biryani Bliss,Jagraon,234399,Kashmiri,4.9,Family-friendly,1036-1036-1036,18
1037,Namaste Kitchen,Panipat,156531,Punjabi,3.1,Authentic cuisine,1037-1037-1037,17
1038,Chaat Corner,Panipat,197890,Punjabi,3.9,Authentic cuisine,1038-1038-1038,14
1039,Tandoori Treats,Panipat,905983,Punjabi,3.1,Authentic cuisine,1039-1039-1039,20
1040,Bengali Bites,Panipat,307770,North Indian,3.3,Cozy atmosphere,1040-1040-1040,16
1041,Mughalai Magic,Raipur,360614,South Indian,4.6,Great views,1041-1041-1041,14
1042,Paneer Paradise,Raipur,746614,Kashmiri,3.1,Family-friendly,1042-1042-1042,12
1043,Tandoori Treats,Raipur,212503,North Indian,4.9,Cozy atmosphere,1043-1043-1043,19
1044,Samosa Street,Raipur,556117,North Indian,3.3,Cozy atmosphere,1044-1044-1044,14
1045,Andhra Aromas,Bhiwani,903112,Kashmiri,4.3,Family-friendly,1045-1045-1045,11
1046,Spice Palace,Bhiwani,226392,North Indian,5.0,Cozy atmosphere,1046-1046-1046,11
1047,Gujarati Grace,Bhiwani,995107,Kashmiri,4.7,Family-friendly,1047-1047-1047,13
1048,Rajasthani Ruchira,Bhiwani,277065,Kashmiri,4.6,Family-friendly,1048-1048-1048,19
1049,Chaat Corner,Pondicherry,209934,Punjabi,4.9,Authentic cuisine,1049-1049-1049,17
1050,Dosa Delights,Pondicherry,270504,Kashmiri,3.8,Family-friendly,1050-1050-1050,14
1051,Chaat Corner,Pondicherry,163039,South Indian,4.3,Great views,1051-1051-1051,12
1052,Dosa Delights,Pondicherry,369082,South Indian,4.6,Great views,1052-1052-1052,16
1053,Rajasthani Ruchira,Chikmagalur,766783,North Indian,4.0,Cozy atmosphere,1053-1053-1053,10
1054,Dosa Delights,Chikmagalur,584779,South Indian,4.8,Great views,1054-1054-1054,10
1055,Royal Tandoor,Chikmagalur,984659,Punjabi,3.6,Authentic cuisine,1055-1055-1055,14
1056,Taste of India,Chikmagalur,545456,Kashmiri,3.1,Family-friendly,1056-1056-1056,18
1057,Punjab Spice,Ahmednagar,876247,South Indian,4.4,Great views,1057-1057-1057,12
1058,Biryani Bliss,Ahmednagar,148736,North Indian,3.9,Cozy atmosphere,1058-1058-1058,12
1059,Namaste Kitchen,Ahmednagar,550771,Punjabi,3.6,Authentic cuisine,1059-1059-1059,15
1060,Punjab Spice,Ahmednagar,577213,South Indian,5.0,Great views,1060-1060-1060,20
1061,Curry House,Meerut,955050,Kashmiri,4.5,Family-friendly,1061-1061-1061,20
1062,Namaste Kitchen,Meerut,310245,Punjabi,4.7,Authentic cuisine,1062-1062-1062,14
1063,Chaat Corner,Meerut,365262,Kashmiri,4.4,Family-friendly,1063-1063-1063,15
1064,Namaste Kitchen,Meerut,381441,North Indian,3.2,Cozy atmosphere,1064-1064-1064,14
1065,Flavors of India,Dagshai,385922,Punjabi,4.3,Authentic cuisine,1065-1065-1065,12
1066,Punjab Spice,Dagshai,329118,Punjabi,3.4,Authentic cuisine,1066-1066-1066,14
1067,Uttar Pradesh Delights,Dagshai,533444,South Indian,5.0,Great views,1067-1067-1067,10
1068,Bengali Bites,Dagshai,545752,South Indian,4.5,Great views,1068-1068-1068,13
1069,Mughalai Magic,Rishikesh,433186,South Indian,4.3,Great views,1069-1069-1069,12
1070,Kashmiri Kitchen,Rishikesh,919902,Punjabi,3.4,Authentic cuisine,1070-1070-1070,10
1071,Royal Tandoor,Rishikesh,400874,Punjabi,4.4,Authentic cuisine,1071-1071-1071,11
1072,Namaste Kitchen,Rishikesh,642695,South Indian,4.1,Great views,1072-1072-1072,10
1073,Spice Palace,Adilabad,246465,Punjabi,5.0,Authentic cuisine,1073-1073-1073,14
1074,Bengali Bites,Adilabad,931933,Punjabi,4.0,Authentic cuisine,1074-1074-1074,14
1075,Curry House,Adilabad,667540,North Indian,4.1,Cozy atmosphere,1075-1075-1075,18
1076,Taste of India,Adilabad,590976,North Indian,3.2,Cozy atmosphere,1076-1076-1076,10
1077,Biryani Bliss,Kota,810820,North Indian,3.8,Cozy atmosphere,1077-1077-1077,17
1078,Kashmiri Kitchen,Kota,421463,Kashmiri,3.0,Family-friendly,1078-1078-1078,17
1079,Chaat Corner,Kota,923716,Punjabi,4.3,Authentic cuisine,1079-1079-1079,19
1080,Flavors of India,Kota,414148,South Indian,3.1,Great views,1080-1080-1080,10
1081,Bengali Bites,Shivamogga,892428,South Indian,3.3,Great views,1081-1081-1081,10
1082,Chaat Corner,Shivamogga,190722,Kashmiri,4.8,Family-friendly,1082-1082-1082,14
1083,Punjab Spice,Shivamogga,739263,Kashmiri,3.2,Family-friendly,1083-1083-1083,14
1084,Namaste Kitchen,Shivamogga,448618,North Indian,3.7,Cozy atmosphere,1084-1084-1084,11
1085,Mughalai Magic,Nurpur Road,950906,North Indian,3.8,Cozy atmosphere,1085-1085-1085,15
1086,Samosa Street,Nurpur Road,312171,Kashmiri,3.4,Family-friendly,1086-1086-1086,10
1087,Punjab Spice,Nurpur Road,141934,Punjabi,3.2,Authentic cuisine,1087-1087-1087,11
1088,Paneer Paradise,Nurpur Road,160089,Punjabi,4.6,Authentic cuisine,1088-1088-1088,14
1089,Spice Palace,Kavaratti,221675,South Indian,4.2,Great views,1089-1089-1089,10
1090,Namaste Kitchen,Kavaratti,180642,South Indian,4.7,Great views,1090-1090-1090,11
1091,Biryani Bliss,Kavaratti,878599,Punjabi,3.5,Authentic cuisine,1091-1091-1091,17
1092,Paneer Paradise,Kavaratti,718378,Kashmiri,3.6,Family-friendly,1092-1092-1092,16
1093,Uttar Pradesh Delights,Tiruppur,918950,South Indian,4.6,Great views,1093-1093-1093,18
1094,Biryani Bliss,Tiruppur,633824,North Indian,4.5,Cozy atmosphere,1094-1094-1094,15
1095,Spice Palace,Tiruppur,565380,Kashmiri,4.5,Family-friendly,1095-1095-1095,13
1096,Gujarati Grace,Tiruppur,131552,South Indian,4.7,Great views,1096-1096-1096,11
1097,Andhra Aromas,Ongole,658522,Punjabi,3.0,Authentic cuisine,1097-1097-1097,19
1098,Uttar Pradesh Delights,Ongole,650731,South Indian,3.1,Great views,1098-1098-1098,16
1099,Royal Tandoor,Ongole,987276,Kashmiri,3.5,Family-friendly,1099-1099-1099,13
1100,Samosa Street,Ongole,698101,North Indian,3.5,Cozy atmosphere,1100-1100-1100,20
1101,Curry House,Keonjhar,176801,North Indian,3.8,Cozy atmosphere,1101-1101-1101,10
1102,Samosa Street,Keonjhar,758125,North Indian,4.9,Cozy atmosphere,1102-1102-1102,13
1103,Uttar Pradesh Delights,Keonjhar,232337,South Indian,3.3,Great views,1103-1103-1103,19
1104,Flavors of India,Keonjhar,525296,South Indian,3.0,Great views,1104-1104-1104,17
1105,Flavors of India,Jalandhar,442319,North Indian,4.3,Cozy atmosphere,1105-1105-1105,16
1106,Gujarati Grace,Jalandhar,451307,Kashmiri,4.1,Family-friendly,1106-1106-1106,20
1107,Punjab Spice,Jalandhar,417265,South Indian,4.3,Great views,1107-1107-1107,15
1108,Namaste Kitchen,Jalandhar,349733,South Indian,3.9,Great views,1108-1108-1108,19
1109,Gujarati Grace,Sanjuje Da Areyal,531937,South Indian,3.8,Great views,1109-1109-1109,18
1110,Curry House,Sanjuje Da Areyal,345838,Punjabi,4.5,Authentic cuisine,1110-1110-1110,17
1111,Biryani Bliss,Sanjuje Da Areyal,443832,Punjabi,5.0,Authentic cuisine,1111-1111-1111,10
1112,Gujarati Grace,Sanjuje Da Areyal,375142,Punjabi,3.9,Authentic cuisine,1112-1112-1112,11
1113,Chaat Corner,Ranikhet,139113,Kashmiri,4.3,Family-friendly,1113-1113-1113,14
1114,Curry House,Ranikhet,643134,South Indian,3.4,Great views,1114-1114-1114,18
1115,Bengali Bites,Ranikhet,282387,South Indian,4.5,Great views,1115-1115-1115,14
1116,Punjab Spice,Ranikhet,415088,North Indian,4.8,Cozy atmosphere,1116-1116-1116,13
1117,Samosa Street,Anand,844335,Punjabi,4.3,Authentic cuisine,1117-1117-1117,20
1118,Rajasthani Ruchira,Anand,729810,Punjabi,4.0,Authentic cuisine,1118-1118-1118,12
1119,Mughalai Magic,Anand,677674,North Indian,3.9,Cozy atmosphere,1119-1119-1119,14
1120,Namaste Kitchen,Anand,171901,North Indian,3.3,Cozy atmosphere,1120-1120-1120,16
1121,Samosa Street,Tumkur,731308,South Indian,5.0,Great views,1121-1121-1121,19
1122,Bengali Bites,Tumkur,843021,North Indian,3.4,Cozy atmosphere,1122-1122-1122,19
1123,Curry House,Tumkur,502690,Kashmiri,3.7,Family-friendly,1123-1123-1123,17
1124,Andhra Aromas,Tumkur,820908,South Indian,4.7,Great views,1124-1124-1124,19
1125,Andhra Aromas,Ramgarh,118139,North Indian,3.1,Cozy atmosphere,1125-1125-1125,14
1126,Dosa Delights,Ramgarh,735418,Kashmiri,4.8,Family-friendly,1126-1126-1126,19
1127,Uttar Pradesh Delights,Ramgarh,268327,South Indian,3.5,Great views,1127-1127-1127,15
1128,Taste of India,Ramgarh,573169,Punjabi,3.9,Authentic cuisine,1128-1128-1128,19
1129,Andhra Aromas,Dausa,692394,North Indian,4.5,Cozy atmosphere,1129-1129-1129,12
1130,Spice Palace,Dausa,300462,Punjabi,3.6,Authentic cuisine,1130-1130-1130,16
1131,Flavors of India,Dausa,865971,South Indian,3.7,Great views,1131-1131-1131,20
1132,Rajasthani Ruchira,Dausa,950514,South Indian,3.5,Great views,1132-1132-1132,14
